ID	S1	S2	S3
1497-RMM-1609	25.4248997375	15.1212390923	21.8023140237
1497-RMM-1610	19.7011652217	14.3801880747	28.6429923788
1497-RMM-1611	20.746956461	16.0836154854	26.891852274
1497-RMM-1612	24.6958446834	15.4569201894	23.4367073819
1497-RMM-1613	22.1756633128	14.9297732551	26.2136158362
1497-RMM-1614	25.564696756	14.9926203268	21.0655952454
1497-RMM-1615	24.064269024	15.6082513048	22.4816316489
1497-RMM-1616	29.5092481314	11.1996677082	20.214706972
1497-RMM-1617	19.5988173844	19.9272194078	23.2232910263
1497-RMM-1618	26.159603725	16.2008764389	20.2293855016
1497-RMM-1619	21.4540341404	15.9930961741	24.738172512
1497-RMM-1620	26.6889626066	13.407589214	22.1144859194
1497-RMM-1621	21.917166325	19.4730915415	22.0737041992
1497-RMM-1622	27.7534008608	14.4006876194	18.9450397505
1497-RMM-1623	20.0900740773	18.8726304307	25.166522578
1497-RMM-1624	24.9021425644	14.1564428819	22.8844287706
1497-RMM-1627	26.4467055506	16.3010290812	19.4446254743
1497-RMM-1628	24.4380812579	15.9108366602	21.8870552565
1497-RMM-1629	22.307169389	20.364348774	21.0655383783
1497-RMM-1630	28.2091490937	17.3727549537	17.6586963024
1497-RMM-1631	27.7408473921	14.8591904849	19.1516345013
1497-RMM-1632	22.2393823341	23.5939835557	18.8776758542
1497-RMM-1633	19.2228011892	19.9197675079	25.1559871745
1497-RMM-1634	14.5483110941	24.9184358125	26.3129253415
1497-RMM-1635	28.7265161873	17.5128250338	17.3039536561
1497-RMM-1636	26.1152731413	13.8717053453	22.5083374386
1497-RMM-1637	30.8782470992	10.23582052	20.2955839405
1497-RMM-1638	17.7645032584	26.3736121466	20.3812812458
1497-RMM-1639	23.0672988476	16.4059713344	23.4807175027
1497-RMM-1640	28.2697609216	14.4876744479	19.58122973
1497-RMM-1641	19.4533378754	20.110260156	23.9165754759
1497-RMM-1642	24.6180154775	15.6297490067	21.7950399531
1497-RMM-1643	23.2593280502	15.6997360487	23.9935394983
1497-RMM-1644	25.8468897434	18.2173721853	18.9011051827
1497-RMM-1645	26.1044596184	19.6009164633	17.8610288878
1497-RMM-1646	21.2522008465	17.4492586341	24.557116313
1497-RMM-1649	28.9431609953	11.3023748178	20.4428840543
1497-RMM-1650	23.1823846974	14.1692420407	25.4854245636
1497-RMM-1651	22.7793357077	14.9896867185	24.8543665175
1497-RMM-1652	16.1026024286	29.7167181616	20.3100279723
1497-RMM-1653	21.1076627703	32.9142372869	13.4225766398
1497-RMM-1654	15.1420362263	28.4739697567	22.8910207988
1497-RMM-1655	25.0362443148	21.0258692439	17.1524479178
1497-RMM-1656	20.9288474569	22.6442457444	20.8796727301
1497-RMM-1657	18.5234947583	22.4394698236	23.1761019122
1497-RMM-1658	16.4872005434	31.2519842455	19.5675254146
1497-RMM-1659	26.3072247096	12.1142685592	23.3709054524
1497-RMM-1660	18.4959176383	22.7836608924	22.8467788305
1497-RMM-1661	8.22641932894	35.7510053424	26.1599018074
1497-RMM-1662	12.6090039893	32.2458334615	22.7668575614
1497-RMM-1663	23.8004632807	20.5657968973	19.2154320196
1497-RMM-1664	28.9660409978	13.4733021631	20.353862715
1497-RMM-1665	25.6334548682	15.8190173857	21.1118456783
1497-RMM-1666	17.0300919591	19.6937402911	27.0230616102
1497-RMM-1667	23.7387068403	14.7186006006	22.285896919
1497-RMM-1668	22.4753246978	19.715157001	20.9544325661
1497-RMM-1669	18.3156556982	17.5152768326	27.6421127084
1497-RMM-1670	17.6176476124	24.8966873345	22.7451483205
1497-RMM-1671	22.3409832277	17.0452270996	22.9519248808
1497-RMM-1672	21.9285066751	19.0904485142	22.483198776
1497-RMM-1673	21.5831496116	16.3360421838	25.4834164011
1497-RMM-1674	25.7800242271	17.4623558727	19.287484403
1497-RMM-1675	13.3715765713	20.9759341402	29.9175249041
1497-RMM-1676	22.1609622818	16.7229820679	24.9167591573
1497-RMM-1677	21.1530219418	20.8120663159	20.8690016567
1497-RMM-1678	25.1912784397	14.9132395492	22.427875678
1497-RMM-1679	22.5923297755	14.4434651425	24.9838786004
1497-RMM-1680	20.7255202856	23.7567810935	20.1565912165
1497-RMM-1681	19.1904419941	22.9781639275	23.9738512075
1497-RMM-1682	23.9073734382	20.1430956886	19.3195308954
1497-RMM-1683	20.1928589779	16.5411113747	25.3103763656
1497-RMM-1684	20.8977806925	18.9683898547	23.9586373246
1497-RMM-1685	12.5081967623	27.2767165095	27.1201705291
1497-RMM-1686	24.6004483388	21.2547922648	17.4690628181
1497-RMM-1687	25.0230106317	15.05745955	21.806371463
1497-RMM-1688	25.2543084306	14.810277013	22.8273285952
1497-RMM-1689	18.8296457756	20.2561094454	24.9370174495
1497-RMM-1690	26.1121765224	21.0498343949	17.6001595031
1497-RMM-1691	28.6940476651	10.6022422533	22.7571322187
1497-RMM-1693	23.3081011904	19.0625313707	20.56704771
1497-RMM-1694	17.0056331348	25.0902857141	22.5792881982
1497-RMM-1695	20.3960264613	19.8188226677	22.5370730859
1497-RMM-1696	18.020388759	19.7302971626	26.1948253302
1497-RMM-1697	23.746729365	17.3513866652	22.9369671514
1497-RMM-1698	15.5992149847	22.856726353	25.8290577072
1497-RMM-1699	25.4950100861	12.8221118939	24.0615934811
1497-RMM-1700	22.4882556808	19.4999371813	22.0207259679
1497-RMM-1701	14.8641156175	24.7014428213	26.3156443668
1497-RMM-1702	20.1808170883	18.3653861919	24.1683370689
1497-RMM-1703	27.2543192044	15.6235307385	19.8734933181
1497-RMM-1704	17.0811870526	21.4921080633	25.1919199775
1497-RMM-1705	23.0260652683	21.1025471491	20.2839896568
1497-RMM-1706	25.2398375845	16.0727213978	20.7931225525
1497-RMM-1707	25.70868467	14.9043986205	21.4762470709
1497-RMM-1708	23.6713334666	13.9921768052	24.4370690286
1497-RMM-1709	22.5826533767	19.6639277969	21.5770409586
1497-RMM-1710	25.0264210519	18.1278660729	20.963323358
1497-RMM-1711	20.2367802787	16.6300108451	25.5701955085
1497-RMM-1712	22.2559040227	16.8752150673	24.0613918565
1497-RMM-1713	23.3881074062	17.5403586685	21.7448856568
1497-RMM-1714	26.6692887777	13.999315177	21.1972707198
1497-RMM-1715	25.4361121122	13.2280733358	23.5561717814
1497-RMM-1716	24.9822242038	14.7679978852	22.4777521921
1497-RMM-1717	22.1183220146	15.4611595519	24.8042857579
1497-RMM-1718	24.0756140486	14.8116774413	23.0886800404
1497-RMM-1719	21.0750938847	18.6551350154	23.5218836914
1497-RMM-1720	25.9402308363	14.4422673757	21.8124736593
1497-RMM-1721	25.3609768839	12.4094976341	24.2174525006
1497-RMM-1722	20.2814424055	16.9860120611	25.4566252333
1497-RMM-1723	22.6783638899	18.7475181564	20.9557271412
1497-RMM-1724	26.6363523581	15.1917536247	21.7122171795
1497-RMM-1725	24.5174123544	16.643384178	21.1440442105
1497-RMM-1726	21.8329281456	16.8255463529	23.3513083869
1497-RMM-1727	25.113906008	13.6354622443	22.7063831573
1497-RMM-1728	28.2349391582	14.5198608669	18.4400237765
1497-RMM-1729	24.4658938891	18.2243656311	18.2187951496
1497-RMM-1730	21.0118088226	16.5289671481	26.3685246768
1497-RMM-1731	24.2911621266	17.9990694372	21.2221910261
1497-RMM-1733	26.790183267	13.2913825686	22.8417316095
1497-RMM-1734	24.9448311443	13.5424457655	23.0341000474
1497-RMM-1735	19.2118387552	18.2359837822	26.3480982533
1497-RMM-1736	22.5572596438	15.0654509145	24.8895800008
1497-RMM-1737	25.6531017968	13.8368043554	22.6712161797
1497-RMM-1738	23.0922590508	17.136873341	22.4104310635
1497-RMM-1739	21.8726356859	15.0396915201	25.8013460219
1497-RMM-1740	18.1964695058	18.1008473576	25.8673013941
1497-RMM-1741	25.6249938647	14.1500075215	21.9460337716
1497-RMM-1742	22.0764752175	17.1909003998	23.7462292581
1497-RMM-1743	22.7428267694	17.4576850102	22.6851078052
1497-RMM-1744	22.6803161564	15.8036716017	23.8965980335
1497-RMM-1745	17.0562724112	18.5917151811	27.9291254421
1497-RMM-1747	20.502765389	16.5715516238	25.5185090563
1497-RMM-1748	22.878639721	13.8008999864	24.6130399973
1497-RMM-1749	27.9587147569	11.3597810369	21.6456117986
1497-RMM-1750	21.2576485282	15.8243109053	24.9615261605
1497-RMM-1751	22.7787091899	13.2908951141	25.4598366711
1497-RMM-1752	26.3237423749	13.1230257246	22.3660087169
1497-RMM-1753	23.4924764735	17.328834063	22.2716119491
1497-RMM-1754	23.7099340804	16.9864879469	20.7672999614
1497-RMM-1755	29.2095295647	12.0452051084	20.7382032098
1497-RMM-1756	21.1507202713	17.478348487	24.5055159863
1497-RMM-1757	22.0399424977	16.6657264698	24.4504072722
1497-RMM-1758	24.6542110002	12.8469382739	24.2529342963
1497-RMM-1759RRB	28.6359341797	13.4284457541	19.9714287104
1497-RMM-1760	25.0047093153	15.6657455502	21.2500213603
1497-RMM-1761	26.4806653374	16.3479025324	19.2516882341
1497-RMM-1762	20.1144507193	18.2593172824	24.8885127468
1497-RMM-1763	23.2002370235	16.4729222308	22.7731136103
1497-RMM-1764	23.6969501505	14.9693478455	24.7281486662
1497-RMM-1765	23.3488688862	17.5911341988	22.0170203557
1497-RMM-1766	22.0134659707	15.80065911	24.9838242078
1497-RMM-1767	27.135702232	13.0486392496	21.3785255309
1497-RMM-1768	19.5565808009	15.9703637547	27.7122900601
1497-RMM-1769	22.0696820211	20.4823801626	21.0141028153
1497-RMM-1770	19.8831692096	19.0417089195	24.0063057909
1497-RMM-1771	24.9396917208	15.0592129956	21.8201294151
1497-RMM-1772	14.7870041862	17.0781345524	31.6254559127
1497-RMM-1774	21.3811633959	17.7943107382	24.6692104584
1497-RMM-1775	21.1337245304	18.9792974591	23.1970256066
1497-RMM-1776	20.9737094967	20.778322388	20.537425892
1497-RMM-1777	23.6613168046	17.8566960945	21.5440619243
1497-RMM-1778	20.4582173894	16.2156732515	26.3634140082
1497-RMM-1779	19.5628110286	17.5240593944	25.7236988168
1497-RMM-1780	23.1361531152	16.1559901618	22.7278149694
1497-RMM-1781	21.1529895638	17.5888651538	23.792563806
1497-RMM-1782RRB	24.7324797426	14.147766899	22.551740506
1497-RMM-1783	21.7284149684	13.3325815366	26.2977761692
1497-RMM-1784	17.9086253978	16.4222127521	29.4423918197
1497-RMM-1786	23.5902387017	15.9119615277	22.6839198191
1497-RMM-1787	24.8432625369	13.1039837569	23.9130992696
1497-RMM-1788	27.5264647591	13.9362896272	19.6406986028
1497-RMM-1789	4.25343808461	25.7114223639	40.5464444869
1497-RMM-1790	24.774603904	14.4821232339	22.5452287744
1497-RMM-1791	24.7531243969	13.2950945237	23.508452667
1497-RMM-1792	25.9920636886	15.4071074738	20.1880262975
1497-RMM-1794	25.0973462371	16.4595566129	22.2832758248
1497-RMM-1795	23.9470546055	16.6488008114	21.9372317393
1497-RMM-1796	25.1804564991	16.7972513321	21.1424291786
1497-RMM-1797	19.9144190295	17.0075220308	25.0826604048
1497-RMM-1798	24.5866188652	15.6105328868	22.2591265991
1497-RMM-1799	22.2990267291	15.6603968993	24.7980089102
1497-RMM-1800	23.6900649528	16.8157133346	21.8500130021
1497-RMM-1801	23.8016665138	18.0925334247	20.63661895
1497-RMM-1802	25.9870591662	15.5095233108	20.9171953677
1497-RMM-1803	23.5472726821	17.5595806417	21.4493049546
1497-RMM-1804B	23.8618283357	14.1947864981	24.4459822251
1497-RMM-1805B	27.300638927	13.3889575867	20.158083845
1497-RMM-1806B	23.3881999591	14.8985571683	23.2283416698
1497-RMM-1807B	24.6437454038	14.8511230999	22.5935735035
1497-RMM-1808B	24.4926329039	16.4953307109	21.7234412298
1497-RMM-1809B	28.1239058098	12.7358551316	20.4185798818
1497-RMM-1810B	27.9030600414	14.0166126494	19.7844506285
1497-RMM-1811B	23.8392658278	16.1605234895	22.5536679016
1497-RMM-1812B	20.2715379324	17.0431259827	25.6833912878
1497-RMM-1813B	19.2551963027	17.4164716447	25.094115085
1497-RMM-1814B	25.864109963	15.6141294931	21.5774651461
1497-RMM-1815B	21.2750355985	17.8209376996	23.769858349
1497-RMM-1816B	21.2991176801	17.4168288563	24.8379035601
1497-RMM-1817B	22.2086641692	14.1295874684	25.6636773762
1497-RMM-1818B	22.0950877657	17.8624614544	23.0656232142
1497-RMM-1819B	24.1611031416	19.3706114994	20.1314794638
1497-RMM-1820B	28.0248003914	16.2011943683	17.6728695697
1497-RMM-1821B	26.6772135543	13.7525539382	21.3418060881
1497-RMM-1822B	21.5669566312	14.5658709696	25.48614648
1497-RMM-1823B	24.9446777015	13.7321181298	22.9755325889
1497-RMM-1824B	20.8873993861	16.4573585517	24.8180297717
1497-RMM-1825B	26.2926807845	16.0788225644	20.2456403303
1497-RMM-1826B	23.4106894236	14.269538778	23.6496730446
1497-RMM-1828B	17.1658227618	17.3764831512	27.8904234654
1497-RMM-1829B	26.6479494117	13.1049741055	21.6609681363
1497-RMM-1830RRB	27.7099804367	13.1408965697	21.0248436202
1497-RMM-1831B	24.5913859399	13.7774437038	23.7758469007
1497-RMM-1832B	28.6714593255	12.5621744327	20.7800717026
1497-RMM-1833B	22.581523878	15.9879110185	24.3521481676
1497-RMM-1834B	22.7555574065	14.9996606715	24.7671949837
1497-RMM-1835B	27.5001736371	13.8154901831	20.0402078184
1497-RMM-1836B	23.5241084818	16.9557575825	22.899799254
1497-RMM-1837B	26.3114493863	14.0312872154	21.0103158791
1497-RMM-1838B	21.4367547013	16.6824545295	24.9033760581
1497-RMM-1839B	23.2412596881	15.8643450637	24.385307388
1497-RMM-1840B	24.1942904841	15.7610309575	21.0354662465
1497-RMM-1841B	25.978430479	17.3254907749	19.5940409083
1497-RMM-1842B	25.4939804997	14.0050978799	22.2852452012
1497-RMM-1843B	21.4382451397	16.4213785278	23.6845688595
1497-RMM-1844B	22.0246791965	13.8929986678	25.6227666066
1497-RMM-1845B	23.3818160387	13.3423131753	24.9926332388
1497-RMM-1846B	26.0454892954	14.9750753359	21.2915504046
1497-RMM-1847B	24.5091437044	14.4420794501	23.3659658692
1497-RMM-1848B	26.77876476	12.3260639835	21.6192794204
1497-RMM-1849B	19.7103751728	21.7634769666	22.3805143014
1497-RMM-1850B	27.230875158	12.9382547812	21.596681569
1497-RMM-1851B	14.0137637546	21.1234119778	28.7380859567
1497-RMM-1852B	27.4503599257	12.7375398849	21.4501575842
1497-RMM-1853B	20.5694291575	15.124578015	27.4741767637
1497-RMM-1854B	23.5065549832	12.9224142061	24.391916537
1497-RMM-1855B	20.0599207351	17.3301590708	25.684247558
1497-RMM-1856B	27.4096601676	14.4873397995	19.6982722819
1497-RMM-1857B	22.8394494502	16.2539238113	24.0926097897
1497-RMM-1858B	27.3656021453	13.3700381803	21.5962534648
1497-RMM-1859B	25.6677385781	13.4943384221	22.2887914307
1497-RMM-1860B	22.7316996911	16.7311452941	22.5959098419
1497-RMM-1861B	18.3609276438	18.3753852733	25.8659466116
1497-RMM-1862B	30.1258549478	12.4486643857	19.2408975414
1497-RMM-1863B	19.6929017818	18.0818018574	24.9338627549
1497-RMM-1864B	20.9233658091	17.6958954307	23.6538414415
1497-RMM-1865B	23.8500767708	17.1835121918	21.1609674996
1497-RMM-1866B	22.1837126416	14.7965983438	25.6997119348
1497-RMM-1867B	23.4110878988	15.3969684802	23.5322954599
1497-RMM-1868B	23.4898164362	18.2683866411	22.0810421045
1497-RMM-1869B	23.9130221656	15.1060077905	23.1347145659
1497-RMM-1870B	20.7145629462	17.8268537286	25.6037651102
1497-RMM-1871B	26.1778211084	15.0035271519	20.7339796262
1497-RMM-1872B	24.0167352582	15.9998591651	22.6216630356
1497-RMM-1873B	25.4318327381	14.6395437459	21.0626088735
1497-RMM-1874B	24.5934068118	15.5029590057	22.1186917226
1497-RMM-1875B	19.274281374	17.4186896984	26.0911469137
1497-RMM-1876B	23.7109137396	16.5960829957	22.1050313506
1497-RMM-1877B	26.7122047424	14.2602948325	21.3346780225
1497-RMM-1878B	24.8157583417	13.1524319132	23.5071505532
1497-RMM-1879B	27.8134155368	14.4362960634	18.0398608826
1497-RMM-1880B	28.0676023869	13.534223786	20.3439623548
1497-RMM-1881B	21.5422879076	16.7636035683	24.337896592
1497-RMM-1882B	22.9048599103	14.0427467635	25.9542538593
1497-RMM-1883B	25.2101366988	14.2312515691	23.3601879963
1497-RMM-1884B	25.3460853401	15.1815559333	22.3075361691
1497-RMM-1885B	26.567336036	14.6626034684	21.0482187074
1497-RMM-1886B	21.6898793265	17.2190803221	24.1896337461
1497-RMM-1887B	22.8358707583	16.1209434759	24.0470844249
1497-RMM-1888B	24.9508555418	12.9403995404	23.8536507112
1497-RMM-1889B	30.2680275704	12.7329419185	18.709901762
1497-RMM-1890B	20.7407227458	17.5838680946	23.8647483219
1497-RMM-1891B	22.8759863747	16.8976516787	22.2268860082
1497-RMM-1892B	21.9152150887	15.2032829726	24.2838104978
1497-RMM-1893B	25.6372404349	11.7812544894	24.0169206204
1497-RMM-1894B	27.3847078485	13.411877423	21.6679377491
1497-RMM-1895B	19.0908510711	19.085608641	24.0057963396
1497-RMM-1896B	26.9525242965	14.8452994067	20.3515541099
1497-RMM-1897B	23.2957916732	16.9354574419	22.2364354214
1497-RMM-1898B	23.2429485171	15.9954721515	22.3898069508
1497-RMM-1899B	29.4088185398	10.5220392953	21.760628814
1497-RMM-1900B	21.8514761072	16.3209213868	23.9712630685
1497-RMM-1901B	14.9534496995	18.4333546503	30.1763479286
1497-RMM-1902B	27.2194258156	14.855046056	19.4786729039
1497-RMM-1903B	23.2432222091	13.4611465725	25.6525826269
1497-RMM-1904B	23.553010122	13.9417376713	24.1666747561
1497-RMM-1905B	19.3384383977	16.9007751479	26.8707856187
1497-RMM-1906B	21.1192239707	16.7147116574	24.4233112024
1497-RMM-1907B	19.5906386923	16.8533265357	26.7288059331
1497-RMM-1908B	22.2088785896	15.5592965351	24.394796746
